newData1,newData2,newData3,newData4,newData5,newData6
1,17857,4,0.000745480799618439,0,1
1,17858,4,-4.72715224194592e-05,0,0
1,17859,4,0.000186370199842753,0,1
1,17860,4,0.000186370199833913,0,0
1,17861,4,0.000372740399719122,0,1
1,17862,4,0.000186370199833046,0,0
1,17863,4,0.000186370199840559,0,1
1,17864,4,0.000186370199835362,0,1
1,17865,4,0.000186370199839635,0,1
1,17866,4,0.000186370199832763,0,0
1,17867,4,0.00074548079959375,0,1
1,17868,4,0.000186370199834437,0,1
1,17869,4,0.000186370199835996,0,1
1,17870,4,0.000186370199841184,0,1
1,17871,4,0.000186370199839635,0,1
1,17872,4,-4.72715224197966e-05,0,0
1,17873,4,0.000186370199846381,0,1
1,17874,4,0.000186370199833917,0,0
1,17875,4,0.000186370199837441,0,1
1,17876,4,0.000559110599694988,0,1
1,17877,4,0.00018637019983785,0,1
1,17878,4,0.000186370199834732,0,1
1,17879,4,0.000372740399708364,0,1
1,17880,4,0.000186370199837482,0,1
1,17881,4,0.000186370199843793,0,1
1,17882,4,-4.72715224195226e-05,0,0
1,17883,4,-4.72715224197627e-05,0,0
1,17884,4,-4.72715224206304e-05,0,0
1,17885,4,-4.72715224208317e-05,0,0
1,17886,4,0.000186370199836732,0,1
1,17887,4,0.000698209277200477,0,1
1,17888,4,0.000186370199841599,0,1
1,17889,4,0.000186370199835476,0,1
1,17890,4,0.000931850999629146,0,1
1,17891,4,0.00111822119963827,0,1
1,17892,4,0.000559110599666287,0,1
1,17893,4,0.000186370199840154,0,1
1,17894,4,0.000186370199833907,0,0
1,17895,4,0.000186370199834939,0,1
1,17896,4,0.00242281260107771,0,1
1,17897,4,0.000186370199833907,0,0
1,17898,4,0.000186370199833899,0,0
1,17899,4,0.0216189434378749,0,1
1,17900,4,0.000186370199835996,0,1
1,17901,4,-4.72715224194411e-05,0,0
1,17902,4,0.000139098677423157,0,0
1,17903,4,0.000698209277188902,0,1
1,17904,4,-4.72715224199704e-05,0,0
1,17905,4,0.00037274039971668,0,1
1,17906,4,0.000186370199835986,0,1
1,17907,4,0.000186370199833917,0,0
1,17908,4,0.000186370199835996,0,1
1,17909,4,0.000186370199881215,0,1
1,17910,4,0.000372740399708941,0,1
1,17911,4,-4.72715224196775e-05,0,0
1,17912,4,0.000186370199842638,0,1
1,17913,4,0.00153280134330487,0,1
1,17914,4,0.000325468877314616,0,1
1,17915,4,0.00018637019983478,0,1
1,17916,4,0.000186370199834143,0,0
1,17917,4,0.000559110599630108,0,1
1,17918,4,0.00130459139971148,0,1
1,17919,4,0.000931850999657867,0,1
1,17920,4,0.000186370199833907,0,0
1,17921,4,-4.72715224211977e-05,0,0
1,17922,4,0.000325468877303507,0,1
1,17923,4,-0.000141814567324911,0,0
1,17924,4,0.000186370199843255,0,1
1,17925,4,0.000186370199833917,0,0
1,17926,4,0.00274828147928925,0,1
1,17927,4,0.000186370199881215,0,1
1,17928,4,-4.72715224201783e-05,0,0
1,17929,4,0.000511839077240715,0,1
1,17930,4,-4.72715224194491e-05,0,0
1,17931,4,0.000139098677470225,0,0
1,17932,4,0.000186370199843793,0,1
1,17933,4,0.000186370199843273,0,1
1,17934,4,0.000372740399706287,0,1
1,17935,4,0.000186370199834133,0,0
1,17936,4,0.00055911059962285,0,1
1,17937,4,0.000186370199836401,0,1
1,17938,4,0.000186370199833917,0,0
1,17939,4,0.000186370199850796,0,1
1,17940,4,0.000186370199844726,0,1
1,17941,4,-4.72715224197058e-05,0,0
1,17942,4,0.000186370199833917,0,0
1,17943,4,0.000186370199880127,0,1
1,17944,4,-4.72715224199217e-05,0,0
1,17945,4,0.000372740399757457,0,1
1,17946,4,0.000186370199833917,0,0
1,17947,4,0.000186370199851577,0,1
1,17948,4,0.000186370199835996,0,1
1,17949,4,0.00055911059962525,0,1
1,17950,4,0.000186370199881441,0,1
1,17951,4,0.000186370199834437,0,1
1,17952,4,0.000186370199851941,0,1
1,17953,4,0.0111322246511868,0,1
1,17954,4,0.000186370199833924,0,0
1,17955,4,0.000745480799580287,0,1
1,17956,4,-4.72715224192382e-05,0,0
1,17957,4,0.000186370199834437,0,1
1,17958,4,0.000186370199839116,0,1
1,17959,4,0.000372740399792302,0,1
1,17960,4,0.000186370199833172,0,0
1,17961,4,-4.72715224199137e-05,0,0
1,17962,4,0.000186370199851597,0,1
1,17963,4,-4.72715224194491e-05,0,0
1,17964,4,0.000186370199834932,0,1
1,17965,4,-4.72715224194411e-05,0,0
1,17966,4,-2.71588994359518e-06,0,0
1,17967,4,0.000325468877302854,0,1
1,17968,4,0.00013909867742082,0,0
1,17969,4,0.000186370199903812,0,1
1,17970,4,0.000186370199834212,0,0
1,17971,4,0.000186370199837404,0,1
1,17972,4,0.00037274039971094,0,1
1,17973,4,0.000186370199834866,0,1
1,17974,4,-4.7271522419426e-05,0,0
1,17975,4,0.000186370199835476,0,1
1,17976,4,0.00181643047781749,0,1
1,17977,4,-9.45430448608805e-05,0,0
1,17978,4,0.000186370199843166,0,1
1,17979,4,0.000372740399710833,0,1
1,17980,4,-4.72715224206585e-05,0,0
1,17981,4,0.000837307954878555,0,1
1,17982,4,-4.72715224208318e-05,0,0
1,17983,4,-4.72715224199237e-05,0,0
1,17984,4,-4.7271522419689e-05,0,0
1,17985,4,0.000186370199835996,0,1
1,17986,4,0.000230925832446988,0,1
1,17987,4,0.000603666232359081,0,1
1,17988,4,0.000139098677418107,0,0
1,17989,4,-4.72715224199598e-05,0,0
1,17990,4,0.000186370199833917,0,0
1,17991,4,0.000139098677440724,0,0
1,17992,4,0.000186370199833917,0,0
1,17993,4,0.000186370199839599,0,1
1,17994,4,-4.7271522419334e-05,0,0
1,17995,4,-4.72715224258379e-05,0,0
1,17996,4,0.00125188809817532,0,1
1,17997,4,0.000186370199835476,0,1
1,17998,4,0.000186370199834957,0,1
1,17999,4,-4.72715224204222e-05,0,0
1,18000,4,0.00018637019983539,0,1
1,18001,4,0.000186370199835483,0,1
1,18002,4,0.000186370199833917,0,0
1,18003,4,2.57239503238585e-07,0,0
1,18004,4,2.78804342676927e-07,0,0
1,18005,4,2.57239503211655e-07,0,0
1,18006,4,2.57239503222827e-07,0,0
1,18007,4,2.57239503270228e-07,0,0
1,18008,4,2.57239503166392e-07,0,0
1,18009,4,2.57239503268808e-07,0,0
1,18010,4,2.57239503271089e-07,0,0
1,18011,4,2.57239503243814e-07,0,0
1,18012,4,4.91590951287236e-09,0,0
1,18013,4,1.86696464668445e-05,0,0
1,18014,4,4.91590951296849e-09,0,0
1,18015,4,1.86696464668893e-05,0,0
1,18016,4,2.57239502027074e-07,0,0
1,18017,4,4.91590951293705e-09,0,0
1,18018,4,1.86696464668745e-05,0,0
1,18019,4,2.57239503246333e-07,0,0
1,18020,4,2.78804342679435e-07,0,0
1,18021,4,2.5723950325693e-07,0,0
1,18022,4,2.57239503269908e-07,0,0
1,18023,4,2.57239503195389e-07,0,0
1,18024,4,2.57239503274679e-07,0,0
1,18025,4,2.57239503270606e-07,0,0
1,18026,4,2.57239503241773e-07,0,0
1,18027,4,-2.18901793865632e-08,0,0
1,18028,4,4.91590952305361e-09,0,0
1,18029,4,4.91590981662256e-09,0,0
1,18030,4,4.9159095977771e-09,0,0
1,18031,4,4.91590981674665e-09,0,0
1,18032,4,4.91590981662256e-09,0,0
1,18033,4,4.91590951608134e-09,0,0
1,18034,4,4.91591031697056e-09,0,0
1,18035,4,4.91591047393658e-09,0,0
1,18036,4,4.91590956267387e-09,0,0
1,18037,4,4.91590955104914e-09,0,0
1,18038,4,4.91591047394236e-09,0,0
1,18039,4,4.91591047394865e-09,0,0
1,18040,4,4.91591047394543e-09,0,0
1,18041,4,0.000242705409489954,0,1
1,18042,4,5.14479005288152e-07,0,0
1,18043,4,2.57239503264693e-07,0,0
1,18044,4,2.57239503272473e-07,0,0
1,18045,4,2.57239502024518e-07,0,0
1,18046,4,5.14479006091006e-07,0,0
1,18047,4,2.78804342675206e-07,0,0
1,18048,4,-2.18901793896534e-08,0,0
1,18049,4,-2.18901793930695e-08,0,0
1,18050,4,-2.18901792992179e-08,0,0
1,18051,4,-2.4359386202072e-05,0,0
1,18052,4,2.78804342718442e-07,0,0
1,18053,4,2.57239503270163e-07,0,0
1,18054,4,2.78804342704269e-07,0,0
1,18055,4,2.57239502004408e-07,0,0
1,18056,4,2.57239503253824e-07,0,0
1,18057,4,2.5723950324343e-07,0,0
1,18058,4,2.57239503262288e-07,0,0
1,18059,4,2.41087140018712e-08,0,0
1,18060,4,2.78804342677787e-07,0,0
1,18061,4,2.57239502027501e-07,0,0
1,18062,4,0.000186370199851606,0,1
1,18063,4,-4.727152242015e-05,0,0
1,18064,4,0.000186370199834437,0,1
1,18065,4,0.000186370199851009,0,1
1,18066,4,0.000186370199848754,0,1
1,18067,4,0.000186370199853857,0,1
1,18068,4,0.000372740399722708,0,1
1,18069,4,0.000372740399723569,0,1
1,18070,4,-4.72715224200154e-05,0,0
1,18071,4,-0.000141814567331834,0,0
1,18072,4,0.000372740399721777,0,1
1,18073,4,0.000372740399711938,0,1
1,18074,4,0.000186370199863266,0,1
1,18075,4,0.000325468877304064,0,1
1,18076,4,0.000186370199845538,0,1
1,18077,4,0.000186370199884001,0,1
1,18078,4,0.00018637019984816,0,1
1,18079,4,0.00018637019984951,0,1
1,18080,4,0.000186370199837036,0,1
1,18081,4,0.000372740399744279,0,1
1,18082,4,0.000559110599640111,0,1
1,18083,4,0.000372740399740293,0,1
1,18084,4,0.00018637019983885,0,1
1,18085,4,0.000186370199848755,0,1
1,18086,4,0.000186370199853865,0,1
1,18087,4,0.000186370199835996,0,1
1,18088,4,-4.72715224196842e-05,0,0
1,18089,4,0.000372740399810751,0,1
1,18090,4,0.000325468877344992,0,1
1,18091,4,0.000186370199948254,0,1
1,18092,4,0.000186370199848904,0,1
1,18093,4,0.00018637019984139,0,1
1,18094,4,0.000186370199835419,0,1
1,18095,4,-4.72715224199532e-05,0,0
1,18096,4,0.000186370199883976,0,1
1,18097,4,0.000186370199863256,0,1
1,18098,4,0.000745480799717444,0,1
1,18099,4,0.00018637019984816,0,1
1,18100,4,0.000511839077269346,0,1
1,18101,4,0.000186370199835978,0,1
1,18102,4,0.000186370199861178,0,1
1,18103,4,0.000559110599656025,0,1
1,18104,4,0.000186370199840149,0,1
1,18105,4,0.000186370199848743,0,1
1,18106,4,0.000186370199863266,0,1
1,18107,4,0.000186370199833917,0,0
1,18108,4,0.000186370199834437,0,1
1,18109,4,0.000186370199839965,0,1
1,18110,4,0.000559110599652208,0,1
1,18111,4,0.000186370199853865,0,1
1,18112,4,0.000372740399730204,0,1
1,18113,4,0.000372740399804557,0,1
1,18114,4,0.000186370199854904,0,1
1,18115,4,-4.72715224258954e-05,0,0
1,18116,4,0.000186370199848744,0,1
1,18117,4,0.00181643047784097,0,1
1,18118,4,0.000186370199841219,0,1
1,18119,4,0.000139098677439848,0,0
1,18120,4,0.000186370199884001,0,1
1,18121,4,0.000559110599667734,0,1
1,18122,4,0.000186370199834427,0,1
1,18123,4,0.000186370199928522,0,1
1,18124,4,0.000186370199833964,0,0
1,18125,4,0.000372740399706784,0,1
1,18126,4,0.000186370199835459,0,1
1,18127,4,0.00107094967727445,0,1
1,18128,4,-4.727152241977e-05,0,0
1,18129,4,0.000511839077226169,0,1
1,18130,4,0.000186370199947934,0,1
1,18131,4,-4.72715224166353e-05,0,0
1,18132,4,-4.72715224208588e-05,0,0
1,18133,4,-9.45430448604527e-05,0,0
1,18134,4,-4.72715224199216e-05,0,0
1,18135,4,0.000186370199854896,0,1
1,18136,4,0.000186370199854593,0,1
1,18137,4,0.000186370199834437,0,1
1,18138,4,0.000186370199948254,0,1
1,18139,4,0.000186370199835456,0,1
1,18140,4,-4.9987412439441e-05,0,0
1,18141,4,-4.7271522420166e-05,0,0
1,18142,4,-4.72715224202578e-05,0,0
1,18143,4,0.000186370199839115,0,1
1,18144,4,0.000464567554834021,0,1
1,18145,4,4.9159095829058e-09,0,0
1,18146,4,1.86696465329058e-05,0,0
1,18147,4,2.57239503160377e-07,0,0
1,18148,4,5.36043845942608e-07,0,0
1,18149,4,4.91590971715411e-09,0,0
1,18150,4,1.89268861630547e-05,0,0
1,18151,4,2.78804342796974e-07,0,0
1,18152,4,2.57239503164024e-07,0,0
1,18153,4,2.5723950326911e-07,0,0
1,18154,4,2.57239503180389e-07,0,0
1,18155,4,2.57239503262822e-07,0,0
1,18156,4,2.57239503245305e-07,0,0
1,18157,4,2.57239503269694e-07,0,0
1,18158,4,2.57239503198534e-07,0,0
1,18159,4,2.57239503264093e-07,0,0
1,18160,4,2.57239503162339e-07,0,0
1,18161,4,2.57239503269081e-07,0,0
1,18162,4,2.57239503268226e-07,0,0
1,18163,4,7.93283349206294e-07,0,0
1,18164,4,2.57239503262333e-07,0,0
1,18165,4,2.57239502455078e-07,0,0
1,18166,4,4.91590981590011e-09,0,0
1,18167,4,4.18307044127948e-06,0,0
1,18168,4,5.14479006497945e-07,0,0
1,18169,4,2.57239503241418e-07,0,0
1,18170,4,2.57239503266741e-07,0,0
1,18171,4,2.57239503267195e-07,0,0
1,18172,4,4.91590951296245e-09,0,0
1,18173,4,4.91590952703048e-09,0,0
1,18174,4,3.83898157989084e-05,0,0
1,18175,4,2.57239503166327e-07,0,0
1,18176,4,5.1447900632495e-07,0,0
1,18177,4,2.57239503271082e-07,0,0
1,18178,4,2.57239503257276e-07,0,0
1,18179,4,5.57608685340672e-07,0,0
1,18180,4,2.57239503271316e-07,0,0
1,18181,4,-2.18901793916574e-08,0,0
1,18182,4,-8.11979543020724e-06,0,0
1,18183,4,0,0,0
1,18184,4,4.91590952218801e-09,0,0
1,18185,4,2.78804342754339e-07,0,0
1,18186,4,2.78804342679739e-07,0,0
1,18187,4,2.78804342706814e-07,0,0
1,18188,4,4.91590965529375e-09,0,0
1,18189,4,4.91590965525723e-09,0,0
1,18190,4,4.91590966506238e-09,0,0
1,18191,4,4.91590972575846e-09,0,0
1,18192,4,4.91590951316668e-09,0,0
1,18193,4,4.91590951431969e-09,0,0
1,18194,4,0.000130944765387412,0,0
1,18195,4,2.57239503143073e-07,0,0
1,18196,4,2.78804341428129e-07,0,0
1,18197,4,4.91590956204535e-09,0,0
1,18198,4,4.91590981601553e-09,0,0
1,18199,4,3.75965327680937e-05,0,0
1,18200,4,2.78804342677287e-07,0,0
1,18201,4,2.57239503181329e-07,0,0
1,18202,4,2.57239503128172e-07,0,0
1,18203,4,2.57239503271174e-07,0,0
1,18204,4,2.57239503012235e-07,0,0
1,18205,4,2.57239503256843e-07,0,0
1,18206,4,2.57239503270046e-07,0,0
1,18207,4,5.36043845685316e-07,0,0
1,18208,4,2.57239503271417e-07,0,0
1,18209,4,2.57239503157803e-07,0,0
1,18210,4,2.57239502027878e-07,0,0
1,18211,4,2.5723950327169e-07,0,0
1,18212,4,2.57239503196152e-07,0,0
1,18213,4,2.57239503248158e-07,0,0
1,18214,4,2.57239503260464e-07,0,0
1,18215,4,2.57239503015747e-07,0,0
1,18216,4,5.144790064929e-07,0,0
1,18217,4,2.57239502025151e-07,0,0
1,18218,4,4.91590951434301e-09,0,0
1,18219,4,4.91590952490705e-09,0,0
1,18220,4,2.78804342411733e-07,0,0
1,18221,4,4.91590951369413e-09,0,0
1,18222,4,4.91590951369317e-09,0,0
1,18223,4,4.91590951369282e-09,0,0
1,18224,4,4.91590951359425e-09,0,0
1,18225,4,4.91590951348109e-09,0,0
1,18226,4,4.91590955103814e-09,0,0
1,18227,4,4.91590951369731e-09,0,0
1,18228,4,4.91590951367963e-09,0,0
1,18229,4,4.91590951369392e-09,0,0
1,18230,4,4.91590951369097e-09,0,0
1,18231,4,4.91590951366122e-09,0,0
1,18232,4,4.91590951836152e-09,0,0
1,18233,4,0.000224035757650121,0,1
1,18234,4,2.57239503195383e-07,0,0
1,18235,4,2.5723950202654e-07,0,0
1,18236,4,4.91590952690218e-09,0,0
1,18237,4,0.00018637019983392,0,0
1,18238,4,0.000186370199833917,0,0
1,18239,4,0.000186370199833917,0,0
1,18240,4,4.91590951296601e-09,0,0
1,18241,4,1.8669646466891e-05,0,0
1,18242,4,4.91590952395266e-09,0,0
1,18243,4,9.83181902919585e-09,0,0
1,18244,4,4.91590951454179e-09,0,0
1,18245,4,4.91590951456591e-09,0,0
1,18246,4,4.91590951462088e-09,0,0
1,18247,4,4.91590962699339e-09,0,0
1,18248,4,4.91590951462088e-09,0,0
1,18249,4,4.9159095146175e-09,0,0
1,18250,4,4.91590951310043e-09,0,0
1,18251,4,4.91590954949719e-09,0,0
1,18252,4,4.91590951695153e-09,0,0
1,18253,4,4.91590951446639e-09,0,0
1,18254,4,4.91590951442862e-09,0,0
1,18255,4,4.91590951457215e-09,0,0
1,18256,4,4.9159095509172e-09,0,0
1,18257,4,4.9159095146175e-09,0,0
1,18258,4,4.91590969218591e-09,0,0
1,18259,4,4.91590951452991e-09,0,0
1,18260,4,4.91590952596355e-09,0,0
1,18261,4,4.91590951452383e-09,0,0
1,18262,4,4.91590951459977e-09,0,0
1,18263,4,4.91590952162226e-09,0,0
1,18264,4,4.91590951460102e-09,0,0
1,18265,4,4.91590952161597e-09,0,0
1,18266,4,4.91590951460878e-09,0,0
1,18267,4,4.91590951459471e-09,0,0
1,18268,4,4.91590951462088e-09,0,0
1,18269,4,4.91590951462089e-09,0,0
1,18270,4,0.000485410808509146,0,1
1,18271,4,4.91590951290543e-09,0,0
1,18272,4,4.91590952613063e-09,0,0
1,18273,4,4.9159096253255e-09,0,0
1,18274,4,4.91590951290251e-09,0,0
1,18275,4,2.78804342679382e-07,0,0
1,18276,4,2.57239502237208e-07,0,0
1,18277,4,2.78804342677511e-07,0,0
1,18278,4,2.57239502544317e-07,0,0
1,18279,4,2.57239503253824e-07,0,0
1,18280,4,2.57239503161e-07,0,0
1,18281,4,2.78804342677095e-07,0,0
1,18282,4,2.57239502543093e-07,0,0
1,18283,4,2.57239503270831e-07,0,0
1,18284,4,2.5723950246355e-07,0,0
1,18285,4,4.91590951338319e-09,0,0
1,18286,4,0.000186370199833917,0,0
1,18287,4,0.000186370199834901,0,1
1,18288,4,0.000186370199833508,0,0
1,18289,4,0.000186370199833907,0,0
1,18290,4,0.000372740399707222,0,1
1,18291,4,0.000186370199833907,0,0
1,18292,4,0.000186370199838585,0,1
1,18293,4,0.000186370199835914,0,1
1,18294,4,0.00838665903084128,0,1
1,18295,4,0.000186370199833866,0,0
1,18296,4,4.91590951523632e-09,0,0
1,18297,4,4.91590951289875e-09,0,0
1,18298,4,2.57239503270583e-07,0,0
1,18299,4,4.91590951290567e-09,0,0
1,18300,4,2.40079508131918e-08,0,0
1,18301,4,2.57239502022423e-07,0,0
1,18302,4,2.78804342416209e-07,0,0
1,18303,4,2.57239503243001e-07,0,0
1,18304,4,2.57239502021951e-07,0,0
1,18305,4,4.91590951215854e-09,0,0
1,18306,4,4.91590957123932e-09,0,0
1,18307,4,2.57239503250453e-07,0,0
1,18308,4,2.57239503268012e-07,0,0
1,18309,4,4.91590958296508e-09,0,0
1,18310,4,1.86696465329325e-05,0,0
1,18311,4,4.91590951287341e-09,0,0
1,18312,4,1.86696464668449e-05,0,0
1,18313,4,4.9159095128977e-09,0,0
1,18314,4,2.57239502023504e-07,0,0
1,18315,4,2.78804342417342e-07,0,0
1,18316,4,2.57239503164752e-07,0,0
1,18317,4,4.91590953163597e-09,0,0
1,18318,4,1.86696464845047e-05,0,0
1,18319,4,4.91590952697442e-09,0,0
1,18320,4,1.8669646480101e-05,0,0
1,18321,4,4.91590952222022e-09,0,0
1,18322,4,5.1447900650912e-07,0,0
1,18323,4,4.9159096253255e-09,0,0
1,18324,4,2.57239503160698e-07,0,0
1,18325,4,4.91591014074802e-09,0,0
1,18326,4,4.91590951311955e-09,0,0
1,18327,4,4.91590957151148e-09,0,0
1,18328,4,7.46785865707118e-05,0,0
1,18329,4,2.57239502027878e-07,0,0
1,18330,4,2.7880434241606e-07,0,0
1,18331,4,4.91590951290251e-09,0,0
1,18332,4,4.91590951762089e-09,0,0
1,18333,4,1.86696464712935e-05,0,0
1,18334,4,2.57239503271131e-07,0,0
1,18335,4,4.91590952224087e-09,0,0
1,18336,4,4.91590951290252e-09,0,0
1,18337,4,4.91590951290252e-09,0,0
1,18338,4,2.57239503270574e-07,0,0
1,18339,4,4.91590952690533e-09,0,0
1,18340,4,5.38587720544329e-07,0,0
1,18341,4,2.78804342676048e-07,0,0
1,18342,4,4.91590951782769e-09,0,0
1,18343,4,4.91590951311355e-09,0,0
1,18344,4,4.91590957151147e-09,0,0
1,18345,4,4.91590957150123e-09,0,0
1,18346,4,7.46785859827406e-05,0,0
1,18347,4,4.91590952930194e-09,0,0
1,18348,4,1.86696464822998e-05,0,0
1,18349,4,4.91590951290567e-09,0,0
1,18350,4,4.91590951290251e-09,0,0
1,18351,4,4.9159095689829e-09,0,0
1,18352,4,1.86696465197319e-05,0,0
1,18353,4,1.02895801169087e-06,0,0
1,18354,4,4.91590954788656e-09,0,0
1,18355,4,4.91590955628316e-09,0,0
1,18356,4,4.91590952663894e-09,0,0
1,18357,4,4.91590951327645e-09,0,0
1,18358,4,4.91590961130344e-09,0,0
1,18359,4,4.91590951330147e-09,0,0
1,18360,4,4.91590951096547e-09,0,0
1,18361,4,0.000112017878946889,0,0
1,18362,4,0.000372740399706284,0,1
1,18363,4,2.57239502026826e-07,0,0
1,18364,4,4.91590969047009e-09,0,0
1,18365,4,4.91590951756988e-09,0,0
1,18366,4,0.000186370199833919,0,0
1,18367,4,2.57239502022601e-07,0,0
1,18368,4,2.57239502027239e-07,0,0
1,18369,4,1.28619751220375e-06,0,0
1,18370,4,4.91590952787855e-09,0,0
1,18371,4,4.9159096904681e-09,0,0
1,18372,4,4.9159095128594e-09,0,0
1,18373,4,4.91590969046997e-09,0,0
1,18374,4,4.91590951288369e-09,0,0
1,18375,4,5.36043844705105e-07,0,0
1,18376,4,2.57239503222875e-07,0,0
1,18377,4,4.91590962558613e-09,0,0
1,18378,4,4.91590951316743e-09,0,0
1,18379,4,4.91590969073564e-09,0,0
1,18380,4,4.91590951304982e-09,0,0
1,18381,4,7.4935825644467e-05,0,0
1,18382,4,4.91590952636331e-09,0,0
1,18383,4,4.91590951316507e-09,0,0
1,18384,4,4.91590969073305e-09,0,0
1,18385,4,4.91590951315099e-09,0,0
1,18386,4,7.49358255518802e-05,0,0
1,18387,4,0.000186370199839908,0,1
1,18388,4,4.9159096904681e-09,0,0
1,18389,4,4.91590969047046e-09,0,0
1,18390,4,4.91590969047385e-09,0,0
1,18391,4,2.57239503269158e-07,0,0
1,18392,4,1.54343701915017e-06,0,0
1,18393,4,0.000186370199869733,0,1
1,18394,4,0.000186370199861131,0,1
1,18395,4,0.000745480799690815,0,1
1,18396,4,0.000559110599636648,0,1
1,18397,4,7.71718509563733e-07,0,0
1,18398,4,5.36043845967302e-07,0,0
1,18399,4,4.91590962606933e-09,0,0
1,18400,4,4.91590951597206e-09,0,0
1,18401,4,2.89238602984083e-08,0,0
1,18402,4,4.9159095136534e-09,0,0
1,18403,4,4.91590951361024e-09,0,0
1,18404,4,4.91590951364953e-09,0,0
1,18405,4,4.91590952064875e-09,0,0
1,18406,4,4.91590951364979e-09,0,0
1,18407,4,4.91590962607364e-09,0,0
1,18408,4,4.91590951598769e-09,0,0
1,18409,4,0.000212392600490939,0,1
1,18410,4,4.91590951290251e-09,0,0
1,18411,4,4.91590962578412e-09,0,0
1,18412,4,4.9159095133643e-09,0,0
1,18413,4,4.91590951560195e-09,0,0
1,18414,4,4.91590951334568e-09,0,0
1,18415,4,4.91590958327987e-09,0,0
1,18416,4,4.91590962578413e-09,0,0
1,18417,4,4.91590962573982e-09,0,0
1,18418,4,0.000130687525658316,0,0
1,18419,4,7.71718508560303e-07,0,0
1,18420,4,4.91590951290229e-09,0,0
1,18421,4,4.91590951290229e-09,0,0
1,18422,4,1.72503411444728e-09,0,0
1,18423,4,1.28619751389243e-06,0,0
1,18424,4,4.91590951057187e-09,0,0
1,18425,4,-2.18901792727922e-08,0,0
1,18426,4,2.5723950326779e-07,0,0
1,18427,4,2.5723950254509e-07,0,0
1,18428,4,5.14479006545417e-07,0,0
1,18429,4,2.57239503264977e-07,0,0
1,18430,4,4.91590951290229e-09,0,0
1,18431,4,4.91590962539144e-09,0,0
1,18432,4,4.91590951290566e-09,0,0
1,18433,4,4.91590951288866e-09,0,0
1,18434,4,4.91590952010267e-09,0,0
1,18435,4,1.86696465733681e-05,0,0
1,18436,4,2.57239503271335e-07,0,0
1,18437,4,2.78804342677192e-07,0,0
1,18438,4,4.91590962531463e-09,0,0
1,18439,4,4.91590952611645e-09,0,0
1,18440,4,2.57239503256863e-07,0,0
1,18441,4,4.91590951290251e-09,0,0
1,18442,4,-1.73737062462351e-08,0,0
1,18443,4,2.57239503195497e-07,0,0
1,18444,4,7.71718509723527e-07,0,0
1,18445,4,4.91590951289629e-09,0,0
1,18446,4,2.57239502004505e-07,0,0
1,18447,4,4.91590951402087e-09,0,0
1,18448,4,4.91590951402377e-09,0,0
1,18449,4,4.91590952336126e-09,0,0
1,18450,4,4.91590969159511e-09,0,0
1,18451,4,4.91590951869158e-09,0,0
1,18452,4,4.91590951401431e-09,0,0
1,18453,4,4.91590951402276e-09,0,0
1,18454,4,4.91590962643871e-09,0,0
1,18455,4,4.91590951402402e-09,0,0
1,18456,4,4.91590969151595e-09,0,0
1,18457,4,4.91590951635757e-09,0,0
1,18458,4,4.9159095839617e-09,0,0
1,18459,4,4.91590951635758e-09,0,0
1,18460,4,4.91590951397692e-09,0,0
1,18461,4,4.91590955135812e-09,0,0
1,18462,4,4.91590951633577e-09,0,0
1,18463,4,0.000317383990526108,0,1
1,18464,4,0.0003727403998009,0,1
1,18465,4,0.00018637019985003,0,1
1,18466,4,4.91590951309459e-09,0,0
1,18467,4,-2.18901793889589e-08,0,0
1,18468,4,-2.18901793890418e-08,0,0
1,18469,4,-1.62395908555345e-05,0,0
1,18470,4,4.91590960157574e-09,0,0
1,18471,4,-2.18901793866561e-08,0,0
1,18472,4,-2.18901793880309e-08,0,0
1,18473,4,-2.18901793143113e-08,0,0
1,18474,4,-2.43593862097144e-05,0,0
1,18475,4,2.57239503168481e-07,0,0
1,18476,4,2.57239503272052e-07,0,0
1,18477,4,4.9159095130376e-09,0,0
1,18478,4,4.91590952003272e-09,0,0
1,18479,4,3.73392929405036e-05,0,0
1,18480,4,-2.18901793948891e-08,0,0
1,18481,4,-2.18901793890209e-08,0,0
1,18482,4,-2.18901793890326e-08,0,0
1,18483,4,-2.18901793890189e-08,0,0
1,18484,4,-3.24791817164781e-05,0,0
1,18485,4,-2.79813808586362e-09,0,0
1,18486,4,4.91590951282249e-09,0,0
1,18487,4,4.91590951284644e-09,0,0
1,18488,4,4.91590952949456e-09,0,0
1,18489,4,4.91591014078063e-09,0,0
1,18490,4,7.46785864757866e-05,0,0
1,18491,4,4.91590951387888e-09,0,0
1,18492,4,1.86696464668798e-05,0,0
1,18493,4,4.91590951290543e-09,0,0
1,18494,4,2.57239503240942e-07,0,0
1,18495,4,2.57239503269714e-07,0,0
1,18496,4,2.57239503263721e-07,0,0
1,18497,4,2.5723950315523e-07,0,0
1,18498,4,2.57239503253741e-07,0,0
1,18499,4,2.57239503267666e-07,0,0
1,18500,4,7.93283349177687e-07,0,0
1,18501,4,2.57239503243283e-07,0,0
1,18502,4,2.5723950316594e-07,0,0
1,18503,4,2.78804342677037e-07,0,0
1,18504,4,2.57239503264815e-07,0,0
1,18505,4,4.91590951294713e-09,0,0
1,18506,4,1.86696464668823e-05,0,0
1,18507,4,4.91590951297163e-09,0,0
1,18508,4,1.86696464668907e-05,0,0
